"RegistryPath","Path","Name","Kind","Value"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fDisableCam,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fDisableCcm,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fDisableCdm,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fDisableClip,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fDisableCpm,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fDisableEncryption,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fDisableExe,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fDisableLPT,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fEnableWinStation,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fForceClientLptDef,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fHomeDirectoryMapRoot,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritAutoClient,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritAutoLogon,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritCallback,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritCallbackNumber,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritColorDepth,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritInitialProgram,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritMaxDisconnectionTime,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritMaxIdleTime,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritMaxSessionTime,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritReconnectSame,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritResetBroken,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritSecurity,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fInheritShadow,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fLogonDisabled,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fPromptForPassword,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fReconnectSame,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fResetBroken,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,fUseDefaultGina,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,InitialProgram,String,
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,InputBufferLength,DWord,"00000800"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,InteractiveDelay,DWord,"00000032"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,KeepAliveTimeout,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,KeyboardLayout,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,LanAdapter,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,LoadableProtocol_Object,String,{5828227c-20cf-4408-b73f-73ab70b8849f}
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,MaxConnectionTime,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,MaxDisconnectionTime,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,MaxIdleTime,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,MaxInstanceCount,DWord,"FFFFFFFF"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,MinEncryptionLevel,DWord,"00000002"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,NWLogonServer,String,
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,OutBufCount,DWord,"00000006"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,OutBufDelay,DWord,"00000064"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,OutBufLength,DWord,"00000212"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Password,String,
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PdClass,DWord,"00000002"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PdClass1,DWord,"0000000B"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PdDLL,String,tdtcp
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PdDLL1,String,tssecsrv
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PdFlag,DWord,"0000004E"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PdFlag1,DWord,"00000000"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PdName,String,tcp
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PdName1,String,tssecsrv
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,PortNumber,DWord,"00000D3D"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,SecurityLayer,DWord,"00000002"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,SelectNetworkDetect,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,SelectTransport,DWord,"00000002"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Shadow,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,UserAuthentication,DWord,"00000001"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,Username,String,
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,WdFlag,DWord,"00000036"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,WdName,String,Microsoft RDP 8.0
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,WdPrefix,String,RDP
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,WFProfilePath,String,
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp,WorkDirectory,String,
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\TSMMRemotingAllowedApps,ehshell.exe,DWord,"00000002"
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\VideoRemotingWindowNames,AGFullScreenWinClass,String,*
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\VideoRemotingWindowNames,EVRVideoHandler,String,*
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\VideoRemotingWindowNames,MacromediaFlashPlayerActiveX,String,*
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\VideoRemotingWindowNames,MicrosoftSilverlight,String,*
HiveKeyLocalMachine,System\CurrentControlSet\Control\Terminal Server\WinStations\RDP-Tcp\VideoRemotingWindowNames,ShockwaveFlashFullScreen,String,*
